time;;;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-x;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-y;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-z;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-w;LT Upper arm Accel Sensor X (mG);LT Upper arm Accel Sensor Y (mG);LT Upper arm Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-z (mGauss);LT Upper Arm Course (deg);LT Upper Arm Pitch (deg);LT Upper Arm Roll (deg);Noraxon MyoMotion-Segments-Forearm LT-Orientation-x;Noraxon MyoMotion-Segments-Forearm LT-Orientation-y;Noraxon MyoMotion-Segments-Forearm LT-Orientation-z;Noraxon MyoMotion-Segments-Forearm LT-Orientation-w;LT Forearm Accel Sensor X (mG);LT Forearm Accel Sensor Y (mG);LT Forearm Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-z (mGauss);LT Forearm Course (deg);LT Forearm Pitch (deg);LT Forearm Roll (deg);Noraxon MyoMotion-Segments-Hand LT-Orientation-x;Noraxon MyoMotion-Segments-Hand LT-Orientation-y;Noraxon MyoMotion-Segments-Hand LT-Orientation-z;Noraxon MyoMotion-Segments-Hand LT-Orientation-w;LT Hand Accel Sensor X (mG);LT Hand Accel Sensor Y (mG);LT Hand Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-z (mGauss);LT Hand Course (deg);LT Hand Pitch (deg);LT Hand Roll (deg);Noraxon MyoMotion-Segments-Object 1-Orientation-x;Noraxon MyoMotion-Segments-Object 1-Orientation-y;Noraxon MyoMotion-Segments-Object 1-Orientation-z;Noraxon MyoMotion-Segments-Object 1-Orientation-w;LT Object 1 Accel Sensor X (mG);LT Object 1 Accel Sensor Y (mG);LT Object 1 Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-x (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-y (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-z (mG);Noraxon MyoMotion-Segments-Object 1-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Object 1-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Object 1-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Object 1-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Object 1-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Object 1-Magnetometer-z (mGauss);LT Object 1 Course (deg);LT Object 1 Pitch (deg);LT Object 1 Roll (deg);LT RacketHand_x (deg);LT RacketHand_y (deg);LT RacketHAnd_z (deg);LT Elbow Flexion (deg);Noraxon MyoMotion-Joints-Elbow LT-Extension (deg);LT Wrist Flexion (deg);Noraxon MyoMotion-Joints-Wrist LT-Extension (deg);LT Wrist Radial (deg);LT Wrist Supination (deg);Noraxon MyoMotion-Body Orientation-x;Noraxon MyoMotion-Body Orientation-y;Noraxon MyoMotion-Body Orientation-z;Noraxon MyoMotion-Body Orientation-w;Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-x (mm);Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-y (mm);Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-z (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-x (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-y (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-z (mm);Noraxon MyoMotion-Trajectories-Elbow LT-x (mm);Noraxon MyoMotion-Trajectories-Elbow LT-y (mm);Noraxon MyoMotion-Trajectories-Elbow LT-z (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-x (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-y (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-z (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-x (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-y (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-z (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-x (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-y (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-z (mm);Noraxon MyoMotion-Trajectories-Body center of mass-x (mm);Noraxon MyoMotion-Trajectories-Body center of mass-y (mm);Noraxon MyoMotion-Trajectories-Body center of mass-z (mm)
0,05;;;0,678567332;0,015093633;0,118885061;0,724696419;990,234375;-38,11645508;149,6582031;-2,828808765;4,510783897;2,190705411;2,634765625;-0,317871094;1,1953125;-1,039550781;-0,348388672;0,277191162;169,4094763;4,510231406;8,042040028;0,536825103;0,013550115;0,088301829;0,838950529;793,9453125;606,9335938;141,2353516;-1,635196431;-10,15596746;9,236916413;3,224609375;-2,61328125;1,986328125;-0,526428223;-1,018310547;-0,174087524;172,5456775;25,04123483;4,562506912;0,24973943;-0,56210988;-0,331769517;0,715256379;870,6054688;470,2148438;122,0092773;3,00033883;-7,888264029;-3,069250893;1,713867188;1,590820313;0,366210938;-0,724609375;-0,984619141;-0,276580811;-89,0709819;14,0828916;41,16084638;-0,005253712;-0,286297795;0,170304659;0,942869182;21,57592773;991,2109375;96,31347656;8,010215177;2,965939928;-3,923713415;-7,46484375;3,802734375;0,7578125;0,47567749;-1,012695313;0,006837368;-99,18730286;56,72135601;101,2898811;-43,27161084;19,6455092;-60,65124586;20,75086939;-20,75086939;21,54798332;-21,54798332;14,3928369;4,065143103;0,706952263;0,014781659;0,014781659;0,706952263;252,7995442;-34,28764759;1132,154347;300,9244702;-28,31731532;1142,189936;276,0494676;-27,64163632;1135,588463;313,0804143;-145,8882897;934,7036728;309,3752339;-114,3174941;913,6363452;243,1776948;-241,9733685;789,54013;3,552740136;-34,43224335;994,1462126
0,055;;;0,678583265;0,015114158;0,118867578;0,724683941;991,6992188;-37,71972656;148,6816406;-3,235253537;3,311660914;3,481397205;3,130859375;-0,291748047;1,150390625;-1,038574219;-0,348876953;0,278839111;169,4089625;4,50767467;8,039149396;0,53691994;0,013636112;0,088216787;0,838897391;795,8984375;610,3515625;142,4560547;-0,721276814;-11,96665195;12,98240813;2,65625;-2,73828125;2,169921875;-0,527526856;-1,017822266;-0,173629761;172,5421287;25,0280602;4,548224359;0,249803658;-0,562082075;-0,331710504;0,715283172;874,0234375;473,1445313;122,6806641;3,080919378;-8,875670479;1,371555665;2,119140625;0,837890625;0,183349609;-0,724609375;-0,985107422;-0,276519775;-89,08221051;14,08279409;41,15903678;-0,005145034;-0,28654431;0,170474297;0,942764234;17,39501953;987,7929688;98,14453125;10,5428363;-0,713324968;-7,247148279;-6,296875;3,88671875;1,2109375;0,476837158;-1,012695313;0,007687092;-99,2210299;56,69211253;101,2783524;-43,2931824;19,67844221;-60,65420898;20,73996012;-20,73996012;21,5305897;-21,5305897;14,40496927;4,068117442;0,706952263;0,014781659;0,014781659;0,706952263;252,7802351;-34,27526085;1132,155118;300,9081552;-28,30811144;1142,178234;276,0312938;-27,630502;1135,583968;313,0037785;-145,8354207;934,6680996;309,2927;-114,2646785;913,60173;243,1194705;-241,9292173;789,5014628;3,551288631;-34,43127234;994,1456138
0,06;;;0,678598232;0,015137578;0,118852728;0,724671873;990,234375;-34,69848633;147,2167969;-1,785743592;0,397011605;1,717296032;2,97265625;-0,399902344;1,143554688;-1,037597656;-0,349365234;0,280487061;169,4080051;4,505258334;8,036210103;0,537012224;0,01372429;0,08813466;0,838845514;799,8046875;608,8867188;145,5078125;2,500896739;-8,832710485;15,63715305;2,693359375;-2,548828125;2,208984375;-0,528625488;-1,017333984;-0,173171997;172,5381563;25,01522209;4,533892583;0,249860047;-0,562032595;-0,331659375;0,715326065;873,046875;470,9472656;122,8637695;3,714358972;-7,46424473;-0,486034416;2,4140625;0,26953125;0,523925781;-0,724609375;-0,985595703;-0,27645874;-89,09356445;14,08603659;41,15704663;-0,005030947;-0,286761197;0,170649006;0,942667291;11,52801514;986,8164063;100,2807617;13,6935292;-6,01427699;-8,147157246;-5,03515625;4,0390625;1,135742188;0,477996826;-1,012695313;0,008536816;-99,25590946;56,66641636;101,2661008;-43,31430261;19,71157927;-60,65761982;20,72924715;-20,72924715;21,51627718;-21,51627718;14,41581119;4,0728478;0,706952263;0,014781659;0,014781659;0,706952263;252,7610215;-34,26338773;1132,155968;300,8918841;-28,29900234;1142,166592;276,0131637;-27,61968783;1135,579518;312,9288588;-145,7839712;934,6331126;309,2106103;-114,2132052;913,5680431;243,0546452;-241,8860038;789,4670686;3,54983264;-34,430326;994,1450336
0,065;;;0,678611909;0,015163771;0,118840494;0,724660523;992,1875;-32,71484375;149,0478516;0,812846884;0,145230068;3,853015337;3,4609375;-0,359130859;1,076171875;-1,036621094;-0,349853516;0,28213501;169,4066191;4,503033275;8,03322688;0,537100943;0,013813927;0,088056116;0,838795489;794,921875;602,0507813;148,1933594;6,759370581;-6,702494878;8,085606381;3,03515625;-2,65234375;1,982421875;-0,529724121;-1,016845703;-0,172714233;172,5337936;25,00286022;4,519626934;0,249907828;-0,561960363;-0,331617951;0,715385325;876,4648438;469,2382813;127,1972656;8,180825859;-4,777381732;2,229804992;2,82421875;-0,261230469;0,377929688;-0,724609375;-0,986083984;-0,276397705;-89,10490761;14,09280734;41,15478757;-0,004910994;-0,286945032;0,170827326;0,942579681;9,994506836;986,328125;99,609375;13,12094664;-7,787223273;-8,721891781;-4,03125;4,0390625;1,083007813;0,479156494;-1,012695313;0,009386539;-99,29192615;56,64467787;101,2529412;-43,33473775;19,74475028;-60,66146184;20,71882072;-20,71882072;21,50536398;-21,50536398;14,42509352;4,079355101;0,706952263;0,014781659;0,014781659;0,706952263;252,7419838;-34,25231669;1132,156899;300,8757116;-28,29025042;1142,155121;275,9951484;-27,60947285;1135,575162;312,8562476;-145,7347211;934,5990418;309,1295756;-114,1638117;913,5356758;242,9830733;-241,8440959;789,4373586;3,548379942;-34,42942059;994,1444776
0,07;;;0,678624008;0,015192653;0,118830893;0,724650163;994,140625;-31,73828125;147,2167969;0,230904663;-2,101207488;5,480590397;3,455078125;-0,506835938;0,911621094;-1,036376953;-0,349914551;0,28201294;169,404813;4,501045039;8,030203954;0,537185176;0,013904287;0,087981956;0,838747836;794,921875;597,1679688;150,0244141;9,583745328;-3,10869768;5,443276816;3,61328125;-2,78515625;1,913085938;-0,530334473;-1,016967773;-0,172393799;172,5290661;24,99110241;4,505553886;0,249946443;-0,561864749;-0,331587942;0,715460842;879,3945313;475,8300781;125,6103516;5,712702686;-9,007611911;7,677127465;3,197265625;-0,784667969;0,337646484;-0,725036621;-0,986328125;-0,276153565;-89,11610063;14,10322239;41,15216609;-0,004784603;-0,287093394;0,171007797;0,942502427;7,705688477;991,6992188;98,57177734;12,01082486;-10,61800123;-3,513115225;-2,759765625;4,0859375;1,282226563;0,479248047;-1,011962891;0,009153843;-99,32909544;56,62718779;101,2386635;-43,35429009;19,77783532;-60,66570787;20,7087644;-20,7087644;21,49811902;-21,49811902;14,43257074;4,087607773;0,706952263;0,014781659;0,014781659;0,706952263;252,7231986;-34,24230464;1132,157908;300,8596864;-28,28208041;1142,143933;275,977314;-27,60010127;1135,570944;312,7865685;-145,6883587;934,5661943;309,0502671;-114,1171427;913,5049938;242,9048159;-241,8037554;789,4126278;3,546939229;-34,42857025;994,143951
0,075;;;0,678634287;0,015224193;0,118824026;0,724641001;996,09375;-30,85327148;149,9023438;2,563159132;-0,970354629;7,778688224;3,392578125;-0,417724609;0,764648438;-1,036865234;-0,34954834;0,28012085;169,402584;4,499331143;8,027148801;0,537264114;0,013994645;0,087913123;0,83870299;798,3398438;589,84375;150,1464844;10,82409675;4,63866955;3,826401315;4,37890625;-2,75;1,482421875;-0,530456543;-1,017700195;-0,172210693;172,5239874;24,98006126;4,49180865;0,249975528;-0,561745549;-0,331570907;0,71555217;877,4414063;483,6425781;129,5166016;8,852673682;-17,16655235;10,05695607;3,486328125;-1,415039063;0,3515625;-0,725891113;-0,986328125;-0,275726318;-89,12700458;14,11732965;41,14908798;-0,004651155;-0,287204834;0,171188888;0,942436266;7,705688477;992,6757813;101,1352539;14,27840254;-10,17907364;-2,309949143;-1,681640625;3,97265625;1,6015625;0,478271484;-1,010498047;0,007838726;-99,36744544;56,61412015;101,2230429;-43,37280761;19,81075038;-60,67031799;20,69915462;-20,69915462;21,49476382;-21,49476382;14,43802753;4,097525556;0,706952263;0,014781659;0,014781659;0,706952263;252,7047594;-34,23355464;1132,158981;300,8438705;-28,27465429;1142,133143;275,9597408;-27,59175872;1135,566905;312,7204928;-145,6454427;934,5348494;308,9734286;-114,0737132;913,4763311;242,8201556;-241,7651155;789,3930634;3,545520783;-34,42778589;994,1434583
0,08;;;0,678642558;0,015258399;0,118820113;0,724633176;995,6054688;-28,16772461;149,6582031;4,50620577;-2,830366431;7,170755638;3,220703125;-0,954589844;0,733398438;-1,037353516;-0,349182129;0,27822876;169,3999157;4,497920795;8,02407549;0,537337094;0,014084326;0,087850677;0,838661277;800,2929688;591,796875;154,6630859;15,32234126;3,906241181;7,155903711;4,8671875;-2,83203125;1,079101563;-0,530578613;-1,018432617;-0,172027588;172,5185583;24,96982906;4,478530717;0,249994906;-0,561602963;-0,331568194;0,715658572;875;489,7460938;134,8876953;13,7543469;-24,22541223;11,3826546;3,4921875;-1,971679688;0,522949219;-0,726745606;-0,986328125;-0,275299072;-89,13748617;14,13511166;41,14546328;-0,004510048;-0,287278802;0,171368972;0,942381677;9,498596191;995,6054688;98,20556641;10,73139561;-9,419400961;0,380386674;-0,703125;3,95703125;1,931640625;0,477294922;-1,009033203;0,006523609;-99,40700253;56,60554132;101,2058506;-43,3901844;19,84343174;-60,67523734;20,69005603;-20,69005603;21,49546945;-21,49546945;14,44128782;4,10898534;0,706952263;0,014781659;0,014781659;0,706952263;252,6867934;-34,22620897;1132,160101;300,8283589;-28,26806475;1142,122862;275,9425417;-27,58456544;1135,563086;312,6587403;-145,6063766;934,5052511;308,8998731;-114,0338849;913,449979;242,7296001;-241,7281748;789,3787479;3,544136926;-34,42707475;994,1430033
0,085;;;0,678648695;0,015295252;0,118819486;0,724626755;995,6054688;-28,51867676;149,2919922;4,08395067;-2,823292783;7,128101894;2,931640625;-1,024414063;0,824707031;-1,037841797;-0,348815918;0,27633667;169,3967848;4,496833911;8,021010164;0,537403623;0,01417269;0,087795682;0,838622918;803,7109375;600,0976563;158,203125;17,92172311;-0,889500612;15,27076068;5,71484375;-2,21484375;0,790527344;-0,530700684;-1,019165039;-0,171844482;172,5127747;24,96047555;4,465857039;0,25000459;-0,561437586;-0,331580882;0,715779059;869,6289063;484,1308594;138,671875;18,97779558;-22,32058254;4,494224658;3,71875;-2,921875;0,8359375;-0,727600098;-0,986328125;-0,274871826;-89,14742356;14,15648762;41,14121125;-0,004360759;-0,287315539;0,171546258;0,942338923;9,27734375;999,0234375;96,00830078;8,414187748;-10,47522479;3,579076461;0,048522949;3,8515625;2,267578125;0,476318359;-1,007568359;0,005208492;-99,44777258;56,60142252;101,1868635;-43,40635998;19,87581179;-60,68039072;20,68152049;-20,68152049;21,50034581;-21,50034581;14,442221;4,121833643;0,706952263;0,014781659;0,014781659;0,706952263;252,6694865;-34,22034102;1132,161257;300,8133055;-28,26233486;1142,113206;275,9258876;-27,57857184;1135,559533;312,6020612;-145,5714036;934,4776068;308,8304595;-113,9978644;913,4261833;242,6338709;-241,6928132;789,3696688;3,542802395;-34,42644031;994,1425895
0,09;;;0,678652594;0,015334704;0,118822577;0,724621762;995,6054688;-28,85437012;147,8271484;2,940238585;-3,641439097;6,922928934;2,501953125;-0,90625;0,782714844;-1,037841797;-0,348815918;0,274993897;169,3931621;4,496086709;8,017989545;0,537463386;0,014259137;0,087749214;0,838588016;806,1523438;604,0039063;158,6914063;18,16534995;-2,586285244;19,58256836;6,41015625;-1,751953125;0,763671875;-0,530395508;-1,01965332;-0,171096802;172,5066269;24,95204581;4,453922211;0,250004789;-0,5612504;-0,331609729;0,715912412;872,5585938;480,2246094;140,5029297;21,67527995;-17,79093404;5,449607455;4,1328125;-4,38671875;0,909179688;-0,727478027;-0,985961914;-0,273681641;-89,15671097;14,18131305;41,1362633;-0,004202813;-0,287315958;0,171719048;0,942308042;11,68060303;997,0703125;96,49658203;8,558854282;-8,111750521;1,727597911;0,837890625;3,798828125;2,53125;0,476226807;-1,007324219;0,005506039;-99,48976386;56,60165389;101,1658718;-43,42129372;19,90783377;-60,68568854;20,67357923;-20,67357923;21,50944019;-21,50944019;14,44074672;4,135891011;0,706952263;0,014781659;0,014781659;0,706952263;252,6530804;-34,21598802;1132,162444;300,7989207;-28,25745134;1142,104291;275,9100051;-27,57379147;1135,556297;312,5512344;-145,5406309;934,4520857;308,7660888;-113,9657269;913,4051404;242,5339111;-241,6588283;789,3657209;3,541534272;-34,42588341;994,1422198
0,095;;;0,678654163;0,015376655;0,118829861;0,72461821;995,6054688;-27,99987793;148,0712891;3,84384753;-3,97806117;6,930359597;2,25390625;-1,274414063;0,833007813;-1,037353516;-0,349182129;0,27420044;169,3890194;4,495693898;8,015058348;0,537516227;0,014343135;0,087712236;0,838556584;805,1757813;605,46875;155,8837891;15,70239228;-4,183395206;19,28216688;6,5546875;-1,287109375;0,516113281;-0,529663086;-1,019897461;-0,169784546;172,500106;24,9445631;4,442847349;0,249995928;-0,56104275;-0,331655159;0,716057208;878,90625;477,5390625;139,1601563;20,96229682;-12,3913198;9,600088597;4,40234375;-5,4296875;0,689941406;-0,726379395;-0,985229492;-0,271728516;-89,16526323;14,20938269;41,13056234;-0,004035821;-0,287281539;0,171885663;0,942288888;10,02502441;995,1171875;97,90039063;10,66959293;-9,469357675;-0,130160717;1,729492188;3,546875;2,880859375;0,477020264;-1,008300781;0,007416248;-99,5329721;56,60605768;101,1426844;-43,43496236;19,93942954;-60,69102561;20,66624335;-20,66624335;21,52272357;-21,52272357;14,43683119;4,150958694;0,706952263;0,014781659;0,014781659;0,706952263;252,6378555;-34,21316902;1132,163666;300,785458;-28,25338964;1142,09623;275,8951618;-27,57022255;1135,553434;312,5069975;-145,5140725;934,4288196;308,7076303;-113,9374613;913,3869986;242,4308151;-241,6259828;789,3667086;3,54035066;-34,42540343;994,1418967
0,1;;;0,67865331;0,015420926;0,118841791;0,724616111;996,5820313;-28,09143066;146,6064453;2,830918903;-5,06853789;7,682796874;2,099609375;-1,215820313;0,747558594;-1,036865234;-0,34954834;0,273406982;169,384337;4,495670275;8,012266097;0,537562137;0,014424218;0,08768549;0,83852856;803,7109375;609,8632813;152,9541016;12,74305541;-8,356089779;20,31722536;6,22265625;-0,993652344;0,084838867;-0,528930664;-1,020141602;-0,16847229;172,49321;24,93803081;4,432732199;0,249978634;-0,560816254;-0,331717284;0,716211879;883,7890625;477,5390625;140,5029297;22,6701296;-10,30451563;14,02545266;4,23046875;-6,1875;0,686523438;-0,725280762;-0,98449707;-0,269775391;-89,1730182;14,2404432;41,12406067;-0,00385952;-0,287214216;0,172044427;0,942281175;11,33728027;990,234375;98,75488281;11,84606549;-7,967193304;-4,891275891;2,642578125;3,2578125;3,275390625;0,477813721;-1,009277344;0,009326458;-99,57737221;56,61440092;101,1171351;-43,44736398;19,97051173;-60,69628677;20,65950398;-20,65950398;21,54008985;-21,54008985;14,43048066;4,166830861;0,706952263;0,014781659;0,014781659;0,706952263;252,6241118;-34,21190131;1132,164941;300,7731957;-28,25013764;1142,089129;275,8816469;-27,56786795;1135,551007;312,4699872;-145,4916878;934,4079011;308,6558559;-113,9130064;913,3718587;242,3257406;-241,5940393;789,3723557;3,539269316;-34,4249993;994,141622
0,105;;;0,678649925;0,015467279;0,118858717;0,724615518;997,0703125;-29,4342041;148,6816406;3,246406896;-2,687020279;8,515766591;1,918945313;-0,842285156;0,741699219;-1,036376953;-0,349914551;0,272613525;169,3791083;4,496033842;8,009659044;0,537601215;0,014502031;0,087669427;0,838503844;803,2226563;611,328125;154,9072266;14,88231641;-9,915093861;21,06080541;6,05078125;-0,612792969;0,284179688;-0,528198242;-1,020385742;-0,167160034;172,4859456;24,93243684;4,423645683;0,249953682;-0,560572687;-0,331795942;0,716374813;882,8125;477,2949219;139,5263672;22,48558405;-10,57283392;12,92574922;4,3125;-6,56640625;0,644042969;-0,724182129;-0,983764648;-0,267822266;-89,17993718;14,2742115;41,11672091;-0,003673807;-0,287116265;0,172193609;0,942284519;11,82556152;987,7929688;100,0366211;13,50594484;-7,277478747;-7,202565306;3,42578125;3,068359375;3,580078125;0,478607178;-1,010253906;0,011236668;-99,62290547;56,62640928;101,0890863;-43,45852831;20,00096562;-60,70134951;20,65333321;-20,65333321;21,5613619;-21,5613619;14,42173416;4,183305179;0,706952263;0,014781659;0,014781659;0,706952263;252,6121247;-34,21222854;1132,1663;300,7623961;-28,24772715;1142,083079;275,8697301;-27,5667651;1135,549075;312,440662;-145,4734354;934,3893829;308,6113562;-113,8923057;913,3597739;242,2197848;-241,5628158;789,3823276;3,538305421;-34,42467097;994,141397
0,11;;;0,678643844;0,015515519;0,118880893;0,724616543;997,5585938;-29,17480469;148,8037109;3,54162406;-2,819918237;9,00761471;2,0390625;-0,574707031;0,685058594;-1,035888672;-0,34967041;0,273162842;169,3733315;4,496810694;8,007271233;0,537633627;0,014576362;0,087664312;0,838482308;804,1992188;609,375;151,6113281;12,11303234;-7,579013005;20,22355486;5,7265625;-0,187988281;0,440185547;-0,528137207;-1,019775391;-0,165740967;172,4783166;24,92775975;4,415629577;0,249921918;-0,560313878;-0,331890752;0,716544431;879,3945313;481,9335938;142,7001953;25,86011555;-16,69385217;12,42809416;3,90625;-6,73828125;0,89453125;-0,723449707;-0,983886719;-0,267333984;-89,18600096;14,31039337;41,10851752;-0,003478637;-0,286990173;0,172331796;0,942298409;13,8168335;986,8164063;100,5859375;14,03176457;-5,395987494;-8,088185242;4,09765625;2,8359375;3,994140625;0,478759766;-1,011108398;0,012190819;-99,66952316;56,64178296;101,0584311;-43,46849594;20,03069948;-60,70610083;20,64768479;-20,64768479;21,58631885;-21,58631885;14,41065498;4,200183386;0,706952263;0,014781659;0,014781659;0,706952263;252,6021078;-34,21425238;1132,167775;300,7532652;-28,24625551;1142,078147;275,8596215;-27,56701293;1135,54769;312,4193076;-145,4593126;934,3732853;308,5745407;-113,875347;913,3507574;242,1139375;-241,5322251;789,3962626;3,537470513;-34,42442058;994,1412224
0,115;;;0,67863486;0,015565486;0,118908399;0,724619373;996,09375;-32,83691406;150,2685547;1,930241436;0,897024253;7,897380569;2,068359375;-0,430664063;0,591796875;-1,035400391;-0,348815918;0,275054932;169,3670156;4,498033797;8,005119637;0,537659571;0,014647129;0,087670166;0,838463827;803,2226563;605,46875;152,8320313;14,1338805;-5,132210738;17,29571234;5,18359375;0,372070313;0,491943359;-0,528747559;-1,018310547;-0,164215088;172,4703294;24,92397331;4,408695078;0,249884175;-0,560041623;-0,332001149;0,716719273;879,8828125;482,9101563;139,4042969;23,13801353;-17,1754321;12,91617501;3,662109375;-7,0859375;1,24609375;-0,723083496;-0,984863281;-0,268310547;-89,19120609;14,34869974;41,09944041;-0,003274049;-0,286838495;0,172457831;0,942322267;13,93127441;987,7929688;100,1586914;13,96780574;-5,678910327;-7,158903266;4,546875;2,39453125;4,32421875;0,478271484;-1,01184082;0,012188911;-99,717175;56,66021365;101,0250961;-43,47732155;20,05963726;-60,71043593;20,64249975;-20,64249975;21,61470667;-21,61470667;14,39732588;4,217283146;0,706952263;0,014781659;0,014781659;0,706952263;252,5941817;-34,21813583;1132,169399;300,745923;-28,24589386;1142,074376;275,8514418;-27,56877767;1135,546891;312,4059885;-145,4493837;934,3595984;308,5455852;-113,8621921;913,3447844;242,0089864;-241,5023076;789,4137995;3,536770953;-34,42425302;994,1410981
0,12;;;0,678622742;0,01561705;0,118941111;0,724624243;995,1171875;-30,76171875;150,390625;3,645565383;-0,262124295;6,880569596;2,04296875;-0,165771484;0,420410156;-1,034912109;-0,347961426;0,276947022;169,3601837;4,499739564;8,003202186;0,537679259;0,014714367;0,087686755;0,83844829;802,2460938;602,0507813;154,0527344;16,03114392;-3,048230041;14,65752539;4,484375;0,693847656;0,248535156;-0,52935791;-1,016845703;-0,162689209;172,4619958;24,92104861;4,402823748;0,249841214;-0,55975765;-0,332126433;0,716898022;878,90625;480,2246094;137,9394531;22,79940174;-15,35887218;10,62528011;3,513671875;-7,078125;1,625976563;-0,722717285;-0,985839844;-0,269287109;-89,19555902;14,38885539;41,08949662;-0,00306018;-0,28666371;0,172570781;0,942355495;12,29858398;986,8164063;97,65625;12,52911913;-8,076481484;-8,399067368;4,9296875;2,021484375;4,43359375;0,477783203;-1,012573242;0,012187004;-99,76580434;56,68140192;100,9890406;-43,48506502;20,0877141;-60,71425725;20,63771191;-20,63771191;21,64624853;-21,64624853;14,38184657;4,234442028;0,706952263;0,014781659;0,014781659;0,706952263;252,5883595;-34,22408922;1132,171199;300,7403887;-28,2468751;1142,071776;275,8452079;-27,57227988;1135,546699;312,4005345;-145,443776;934,3482831;308,5244178;-113,8529724;913,3417927;241,9054719;-241,4732244;789,4345919;3,536207289;-34,42417557;994,1410231
