time;;;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-x;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-y;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-z;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-w;LT Upper arm Accel Sensor X (mG);LT Upper arm Accel Sensor Y (mG);LT Upper arm Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-z (mGauss);LT Upper Arm Course (deg);LT Upper Arm Pitch (deg);LT Upper Arm Roll (deg);Noraxon MyoMotion-Segments-Forearm LT-Orientation-x;Noraxon MyoMotion-Segments-Forearm LT-Orientation-y;Noraxon MyoMotion-Segments-Forearm LT-Orientation-z;Noraxon MyoMotion-Segments-Forearm LT-Orientation-w;LT Forearm Accel Sensor X (mG);LT Forearm Accel Sensor Y (mG);LT Forearm Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-z (mGauss);LT Forearm Course (deg);LT Forearm Pitch (deg);LT Forearm Roll (deg);Noraxon MyoMotion-Segments-Hand LT-Orientation-x;Noraxon MyoMotion-Segments-Hand LT-Orientation-y;Noraxon MyoMotion-Segments-Hand LT-Orientation-z;Noraxon MyoMotion-Segments-Hand LT-Orientation-w;LT Hand Accel Sensor X (mG);LT Hand Accel Sensor Y (mG);LT Hand Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-z (mGauss);LT Hand Course (deg);LT Hand Pitch (deg);LT Hand Roll (deg);Noraxon MyoMotion-Segments-Object 1-Orientation-x;Noraxon MyoMotion-Segments-Object 1-Orientation-y;Noraxon MyoMotion-Segments-Object 1-Orientation-z;Noraxon MyoMotion-Segments-Object 1-Orientation-w;LT Object 1 Accel Sensor X (mG);LT Object 1 Accel Sensor Y (mG);LT Object 1 Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-x (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-y (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-z (mG);Noraxon MyoMotion-Segments-Object 1-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Object 1-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Object 1-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Object 1-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Object 1-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Object 1-Magnetometer-z (mGauss);LT Object 1 Course (deg);LT Object 1 Pitch (deg);LT Object 1 Roll (deg);LT RacketHand_x (deg);LT RacketHand_y (deg);LT RacketHAnd_z (deg);LT Elbow Flexion (deg);Noraxon MyoMotion-Joints-Elbow LT-Extension (deg);LT Wrist Flexion (deg);Noraxon MyoMotion-Joints-Wrist LT-Extension (deg);LT Wrist Radial (deg);LT Wrist Supination (deg);Noraxon MyoMotion-Body Orientation-x;Noraxon MyoMotion-Body Orientation-y;Noraxon MyoMotion-Body Orientation-z;Noraxon MyoMotion-Body Orientation-w;Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-x (mm);Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-y (mm);Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-z (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-x (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-y (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-z (mm);Noraxon MyoMotion-Trajectories-Elbow LT-x (mm);Noraxon MyoMotion-Trajectories-Elbow LT-y (mm);Noraxon MyoMotion-Trajectories-Elbow LT-z (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-x (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-y (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-z (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-x (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-y (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-z (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-x (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-y (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-z (mm);Noraxon MyoMotion-Trajectories-Body center of mass-x (mm);Noraxon MyoMotion-Trajectories-Body center of mass-y (mm);Noraxon MyoMotion-Trajectories-Body center of mass-z (mm)
7,3;;;0,741918902;-0,002527521;0,113890366;0,660741204;1006,835938;-19,01245117;179,4433594;41,52787148;-100,4123732;17,09035428;23,609375;-23,046875;-8,140625;-1,083618164;-0,16317749;0,270965576;170,4153549;-5,791004113;9,975026748;0,248854378;-0,065466859;0,093228184;0,961818119;244,140625;1005,859375;204,3457031;57,82608847;-24,66724505;53,16787074;39,40625;34;26,515625;0,172286987;-1,08996582;-0,092971802;-170,7973225;60,1776097;20,27534601;0,35527031;-0,576325218;-0,235986913;0,697095709;708,0078125;469,2382813;92,7734375;-11,98902254;-44,66660772;-146,8132119;127,125;-29,71875;64,375;-0,633300781;-1,05090332;-0,214874268;-102,9489335;4,776234254;39,64619462;0,256314564;-0,169944089;0,243037242;0,919975407;645,0195313;938,9648438;-12,04681396;-176,6991383;-17,69650754;125,3064238;131;113,6875;122,375;-0,186340332;-1,083740234;0,074573517;-161,2526623;54,17844551;48,343758;-18,97029275;23,07373721;-27,18684326;67,61206578;-67,61206578;3,285601514;-3,285601514;-22,65181346;13,77182024;0,707102058;0,002584399;0,002584399;0,707102058;252,8368356;16,58594872;1132,649236;299,4836375;25,7242275;1146,53931;276,1438512;23,0711605;1136,002833;330,4000902;-205,6393803;1048,973522;322,5486452;-174,5452235;1028,338988;308,1955192;-306,1824579;892,1639777;2,820810268;-33,79400933;995,6980516
7,305;;;0,741307682;-0,001727708;0,114602959;0,661306356;1009,765625;-15,82336426;174,5605469;41,95271846;-104,5820033;18,65153748;21,03125;-22,515625;-7,75;-1,083862305;-0,164093018;0,272613525;170,3019453;-5,686202743;9,965123934;0,250014077;-0,065004332;0,094399471;0,961434417;274,9023438;1004,882813;182,0068359;33,81704419;0,603506288;57,04460506;32,6875;34;30,953125;0,171035767;-1,089233398;-0,087753296;-171,033313;60,05842363;20,18203393;0,358392476;-0,571921203;-0,235043552;0,699439418;793,9453125;496,8261719;86,48681641;-24,64704694;-31,09544492;-60,27079959;117,625;-27,90625;67,6875;-0,638183594;-1,050170898;-0,201507568;-103,4984781;5,101590201;39,35212767;0,261171784;-0,165156954;0,248921528;0,917905525;629,8828125;944,8242188;-27,14538574;-175,3140567;-47,5530345;121,2429372;116,125;112,125;115,6875;-0,199401856;-1,081298828;0,086055756;-162,8648049;54,00077642;47,48079268;-18,67788399;23,3614438;-27,10591019;67,37589584;-67,37589584;3,088035818;-3,088035818;-22,81224537;14,3084718;0,707102058;0,002584399;0,002584399;0,707102058;252,8119625;16,10983316;1132,632657;299,448335;25,33064561;1146,503194;276,1062562;22,64358676;1135,980418;331,0963144;-205,7458935;1048,377504;322,8227221;-174,6499029;1027,911365;308,7589495;-305,9154528;891,3479263;2,827315414;-33,80474072;995,6886877
7,31;;;0,740732073;-0,000944894;0,1153473;0,661823318;1016,601563;-9,796142578;181,1523438;50,32500586;-101,5056389;26,42821084;18,4375;-21,546875;-7,37890625;-1,083129883;-0,164596558;0,274932861;170,1864766;-5,587731436;9,959698772;0,251267298;-0,064565222;0,09558883;0,961019694;298,5839844;1021,484375;169,1894531;17,92790718;14,71534807;77,34388373;28,59375;34,4375;34,0625;0,168930054;-1,08984375;-0,083274841;-171,269446;59,92751432;20,09115636;0,36151147;-0,567778978;-0,234186369;0,701493574;890,1367188;485,1074219;76,90429688;-45,04319856;19,48462384;15,46950688;106,9375;-24,609375;70,4375;-0,643188477;-1,048828125;-0,189849854;-104,0243273;5,386456404;39,05356534;0,265812031;-0,160758494;0,254625585;0,915787357;606,4453125;958,0078125;-48,33984375;-175,0919422;-89,84243879;117,6595073;104,625;110,8125;109,875;-0,211502075;-1,078369141;0,095809937;-164,3732427;53,80398054;46,70288136;-18,39103366;23,64123713;-27,04455584;67,13522763;-67,13522763;2,900311744;-2,900311744;-22,96323865;14,79972281;0,707102058;0,002584399;0,002584399;0,707102058;252,8069337;15,67203218;1132,621951;299,4309605;24,97536759;1146,478881;276,0877047;22,25505009;1135,967268;331,809814;-205,7886857;1047,748085;323,1420371;-174,6877861;1027,453271;309,3893733;-305,5467547;890,4685941;2,83478538;-33,81353405;995,6790413
7,315;;;0,740201134;-0,000183562;0,116117534;0,662283147;1031,25;-10,51330566;193,6035156;55,38381086;-92,40378628;43,77372411;16,3125;-19,765625;-6,73828125;-1,081420898;-0,16468811;0,277923584;170,0696663;-5,49710764;9,95875114;0,252610582;-0,064151391;0,096787988;0,960575129;333,0078125;995,1171875;140,1367188;-11,77536571;48,73295606;57,48624565;23,421875;33,5625;37,6875;0,165969849;-1,091796875;-0,079536438;-171,5044803;59,7852168;20,0029785;0,364617473;-0,563905201;-0,23340944;0,703267414;981,4453125;461,1816406;77,20947266;-56,49178825;78,5383101;82,83199133;96,375;-19,515625;72,625;-0,64831543;-1,046875;-0,179901123;-104,5258111;5,631500308;38,75291384;0,270239009;-0,156698164;0,260159485;0,913637568;619,140625;964,3554688;-69,39697266;-191,5081438;-102,3507339;127,3781449;96,3125;109,25;104,75;-0,222640991;-1,074951172;0,10383606;-165,7870584;53,59414257;46,00168564;-18,10404282;23,91095429;-27,00031612;66,89194258;-66,89194258;2,72229566;-2,72229566;-23,10368627;15,24634343;0,707102058;0,002584399;0,002584399;0,707102058;252,8205002;15,2803726;1132,61742;299,4304781;24,66543236;1146,4665;276,087073;21,91296525;1135,963591;332,5355113;-205,7613632;1047,087692;323,5013684;-174,6524916;1026,965611;310,0809106;-305,0736889;889,5312277;2,843119664;-33,82013173;995,6691542
7,32;;;0,73972289;0,000550675;0,116907079;0,662678262;1044,921875;-20,00427246;211,6699219;55,34603125;-74,41724938;62,29230507;15,34375;-16,796875;-5,96875;-1,079711914;-0,164779663;0,280914307;169,9523979;-5,415665614;9,962296232;0,254039012;-0,063765364;0,097987483;0,960102397;374,5117188;974,609375;125,7324219;-29,54045139;89,2053698;47,42582886;17,46875;32,6875;39,53125;0,163009644;-1,09375;-0,075798035;-171,7369066;59,63201818;19,91788605;0,367700916;-0,56030209;-0,232704677;0,704773821;1067,382813;419,6777344;69,15283203;-78,31215425;147,626239;136,7899029;87,9375;-12,0859375;72,9375;-0,653442383;-1,044921875;-0,169952393;-105,0027088;5,837948474;38,45255124;0,27445511;-0,152921076;0,265535541;0,911471565;635,7421875;967,2851563;-68,48144531;-191,0486974;-100,8211713;139,2251303;90,5;107,9375;100,25;-0,233779907;-1,071533203;0,111862183;-167,116519;53,37709646;45,3679306;-17,81143585;24,16847138;-26,97086565;66,64790373;-66,64790373;2,553480228;-2,553480228;-23,23254549;15,6500219;0,707102058;0,002584399;0,002584399;0,707102058;252,8516542;14,94159602;1132,619299;299,4461298;24,4066765;1146,466086;276,1035046;21,62359226;1135,969514;333,2682871;-205,6591088;1046,399312;323,8950205;-174,5393622;1026,4499;310,827302;-304,4958748;888,5421533;2,852220354;-33,82432856;995,6590753
7,325;;;0,739303906;0,001251675;0,117708949;0,663002844;1053,710938;-37,71972656;226,4404297;46,59546348;-54,38732454;76,04631289;14,8359375;-13,3046875;-4,84765625;-1,07800293;-0,164871216;0,283905029;169,8356528;-5,344485842;9,970338585;0,255546716;-0,063409913;0,099177347;0,959603518;414,5507813;974,1210938;108,0322266;-53,09624527;121,7531811;55,83718875;9,8671875;30,875;40,46875;0,160049439;-1,095703125;-0,072059631;-171,9651149;59,46851366;19,83629943;0,370751887;-0,556966624;-0,232063895;0,706029437;1117,1875;435,7910156;42,66357422;-107,0671023;146,1222919;186,1816098;77,6875;-3,3828125;69,25;-0,658569336;-1,04296875;-0,160003662;-105,4551143;6,007718385;38,15466626;0,278461226;-0,149370258;0,270767153;0,909303591;652,34375;969,2382813;-65,49072266;-189,5356665;-97,42428527;150,5863673;86,9375;106,25;95,75;-0,244918823;-1,068115234;0,119888306;-168,3724807;53,15835306;44,79186698;-17,50823725;24,41192017;-26,95422825;66,40482856;-66,40482856;2,393282781;-2,393282781;-23,34894387;16,01323878;0,707102058;0,002584399;0,002584399;0,707102058;252,8995349;14,66099602;1132,627735;299,4773259;24,20344395;1146,477554;276,1363038;21,39171322;1135,985052;334,003197;-205,4788666;1045,686199;324,3170808;-174,3455986;1025,908066;311,6213354;-303,8150873;887,5083667;2,861990698;-33,82598106;995,6488556
7,33;;;0,738948867;0,001913327;0,11851614;0,663253221;1054,6875;-63,96484375;239,0136719;29,43009844;-30,65998002;82,48722587;14,796875;-9,421875;-3,142578125;-1,077514648;-0,164337158;0,285125732;169,7204401;-5,284325306;9,982853801;0,257127325;-0,063087692;0,100347792;0,959080707;437,2558594;967,2851563;112,9150391;-51,81193119;142,3158298;56,71414984;2,41015625;28,890625;40,9375;0,157302856;-1,096679688;-0,070144653;-172,1875424;59,29536456;19,75860821;0,373761419;-0,553888827;-0,231478283;0,707055425;1108,398438;493,4082031;28,83911133;-109,324466;83,43926639;205,7845975;66,5625;4,3515625;64,4375;-0,663330078;-1,040283203;-0,152786255;-105,8836876;6,14351025;37,86112619;0,282256825;-0,145988251;0,275869052;0,907146505;668,9453125;948,2421875;-92,22412109;-218,2593738;-95,719903;139,4546554;85,5625;104,1875;91,875;-0,255645752;-1,063964844;0,126602173;-169,5660425;52,94305932;44,26366121;-17,19034627;24,63971971;-26,94892995;66,16416773;-66,16416773;2,240962924;-2,240962924;-23,45224396;16,33944449;0,707102058;0,002584399;0,002584399;0,707102058;252,9633805;14,44207673;1132,642776;299,5235898;24,0583045;1146,50068;276,1848804;21,22032354;1136,010101;334,7357947;-205,2194981;1044,951626;324,7615897;-174,0704347;1025,342269;312,4551486;-303,0352918;886,4371783;2,872337538;-33,82501673;995,6385446
7,335;;;0,738660329;0,00253019;0,119322009;0,663428048;1047,851563;-96,06933594;247,8027344;5,425705706;-5,895792676;81,00148513;15,71875;-5,546875;-1,194335938;-1,07824707;-0,16317749;0,284576416;169,607718;-5,235578318;9,999764289;0,258774288;-0,062800814;0,101489908;0,95853624;433,59375;973,1445313;112,7319336;-52,89392999;133,3087114;61,67477469;-3,974609375;26,484375;41,9375;0,154769898;-1,096679688;-0,070053101;-172,4028223;59,11327331;19,6851061;0,376721154;-0,551051832;-0,230939895;0,707876977;1075,195313;512,2070313;20,93505859;-106,6038089;44,5317387;185,5344077;56,1875;11,8671875;61,21875;-0,667724609;-1,036865234;-0,148300171;-106,2895272;6,248802591;37,57336901;0,28584;-0,142719;0,280856252;0,905011905;693,8476563;923,3398438;-117,980957;-251,1444418;-86,02503365;130,2330318;85,4375;102,375;87,75;-0,265960693;-1,059082031;0,132003784;-170,7081;52,73595132;43,7737203;-16,85466996;24,85069188;-26,95411985;65,92703116;-65,92703116;2,095850012;-2,095850012;-23,54212749;16,63284305;0,707102058;0,002584399;0,002584399;0,707102058;253,0424269;14,28636731;1132,664357;299,5844395;23,97194603;1146,535083;276,248636;21,11048711;1136,044418;335,4623024;-204,8818077;1044,198696;325,2227933;-173,7151191;1024,754782;313,3199848;-302,1623875;885,3358832;2,883170296;-33,82143701;995,6281864
7,34;;;0,738438628;0,00309815;0,120120657;0,663528313;1042,96875;-123,7792969;255,3710938;-15,44804394;14,90186312;80,67516662;17,09375;-2,341796875;0,443115234;-1,078979492;-0,162017822;0,2840271;169,4983108;-5,19826434;10,02091839;0,260481012;-0,062550472;0,102596341;0,957972375;410,8886719;975,5859375;114,3798828;-48,84085379;107,4068578;58,18642857;-7,46875;24,625;43,09375;0,152236939;-1,096679688;-0,069961548;-172,6099096;58,92297736;19,61594646;0,37962303;-0,548432577;-0,230442543;0,708522616;1037,109375;487,0605469;19,51599121;-103,0571287;43,07300443;140,4949147;47,46875;18,703125;58,34375;-0,672119141;-1,033447266;-0,143814087;-106,6740493;6,327774466;37,29236746;0,289207622;-0,139509317;0,285743227;0,902910245;727,0507813;919,921875;-139,4042969;-280,2933243;-80,90571689;144,1951625;86,375;100,1875;83,875;-0,276275635;-1,054199219;0,137405396;-171,8090242;52,54132467;43,31292005;-16,499152;25,04411713;-26,96960033;65,69416281;-65,69416281;1,957517703;-1,957517703;-23,61863581;16,89813649;0,707102058;0,002584399;0,002584399;0,707102058;253,1358004;14,19338752;1132,692282;299,6592628;23,94321819;1146,580214;276,3268445;21,06134157;1136,087608;336,1797409;-204,468443;1043,430266;325,6953772;-173,2827858;1024,147924;314,2061851;-301,2039464;884,2115738;2,894400119;-33,81531508;995,6178187
7,345;;;0,738281988;0,003615053;0,120907288;0,663557131;1035,15625;-145,9960938;266,3574219;-29,94727708;36,39178309;77,7701036;19,75;0,83203125;1,790039063;-1,079711914;-0,160858154;0,283477783;169,3928277;-5,172048104;10,04607068;0,262240896;-0,062336565;0,103661919;0,957391285;382,5683594;962,890625;115,2954102;-42,9580793;80,67687055;38,48725697;-8,0078125;22,46875;44,3125;0,14970398;-1,096679688;-0,069869995;-172,80819;58,72525368;19,55110805;0,382458865;-0,546003289;-0,229982718;0,709022972;1000,976563;447,0214844;20,49255371;-100,1628595;56,82108313;90,3857102;41,4375;22,9375;55,5;-0,676513672;-1,030029297;-0,139328003;-107,0388016;6,385143497;37,01863113;0,292355572;-0,136310094;0,290543091;0,900850981;767,578125;912,5976563;-154,1748047;-308,3443192;-65,52453148;160,3494505;87,875;98;79,9375;-0,286590576;-1,049316406;0,142807007;-172,8784107;52,36300868;42,87276086;-16,12266861;25,21975393;-26,99580071;65,46596;-65,46596;1,825961603;-1,825961603;-23,68219308;17,14016332;0,707102058;0,002584399;0,002584399;0,707102058;253,2423847;14,16078777;1132,726217;299,7471666;23,96934778;1146,635344;276,4185068;21,07027588;1136,139119;336,8859685;-203,9836518;1042,648921;326,1746669;-172,778166;1023,52403;315,1032539;-300,1687976;883,0709845;2,905937864;-33,80678751;995,6074718
7,35;;;0,738186689;0,004081231;0,121678553;0,663519469;1031,25;-162,3535156;275,8789063;-40,29678072;52,67506723;77,75039049;22,875;3,16015625;2,37109375;-1,080200195;-0,160247803;0,283325195;169,2915895;-5,156271452;10,07487188;0,264047318;-0,062157446;0,104684185;0,956795008;350,0976563;957,5195313;107,1777344;-45,70873556;46,643386;23,05141338;-8,2421875;20,171875;45,03125;0,146118164;-1,097290039;-0,070022583;-172,997556;58,52092524;19,4903831;0,385221501;-0,543732378;-0,229558065;0,709410031;955,078125;413,5742188;16,35742188;-100,1215617;60,09609364;34,33532132;37,3125;24,21875;53,09375;-0,681030273;-1,02722168;-0,136169434;-107,3855999;6,425948989;36,75226489;0,295279156;-0,133076734;0,295268053;0,898842356;812,9882813;901,8554688;-176,0253906;-345,8019754;-49,13946676;176,1311478;89,75;95,6875;76,125;-0,295654297;-1,046020508;0,148635864;-173,9250669;52,20435585;42,44544561;-15,72498069;25,37768068;-27,03365551;65,24250979;-65,24250979;1,701424932;-1,701424932;-23,7335536;17,36380171;0,707102058;0,002584399;0,002584399;0,707102058;253,360725;14,18456305;1132,765692;299,8468719;24,04620641;1146,699556;276,5222468;21,13317055;1136,198231;337,5797595;-203,4329721;1041,856993;326,6567078;-172,207303;1022,885426;316,0007329;-299,0667511;881,9204034;2,917694922;-33,79604417;995,5971679
7,355;;;0,738147458;0,004499954;0,122432764;0,66342166;1031,25;-171,0205078;283,4472656;-45,09845027;62,59136353;80,33114367;26,109375;4,671875;2,541015625;-1,080444336;-0,160186768;0,283569336;169,1945692;-5,150021047;10,10685723;0,265893628;-0,062009672;0,105663768;0,956185415;322,0214844;936,0351563;115,7836914;-31,05665251;24,16335211;-4,150046402;-7,75;18,15625;45,40625;0,141479492;-1,098510742;-0,070419312;-173,1784678;58,31086712;19,43336203;0,387904509;-0,541586726;-0,229167881;0,709715431;908,203125;386,4746094;21,6217041;-90,0039271;59,95648462;-18,69089931;36,78125;23,921875;51,1875;-0,685668945;-1,025024414;-0,134338379;-107,7163192;6,455287793;36,49303211;0,297973497;-0,12976985;0,299928824;0,896891455;846,1914063;889,1601563;-196,0449219;-376,4680821;-39,18112555;183,9830714;91,625;93,3125;72,1875;-0,303466797;-1,044311523;0,154891968;-174,9569013;52,06821275;42,02392534;-15,30648661;25,51824294;-27,08447513;65,02366071;-65,02366071;1,584502044;-1,584502044;-23,77377055;17,57355928;0,707102058;0,002584399;0,002584399;0,707102058;253,4888874;14,25944449;1132,810101;299,9565608;24,168751;1146,771741;276,6361625;21,24481341;1136,26406;338,2606945;-202,8227805;1041,056579;327,1383529;-171,5770556;1022,234412;316,8884516;-297,9079936;880,7655433;2,929580102;-33,78331119;995,5869219
7,36;;;0,73815793;0,004877668;0,123170005;0,663270856;1032,226563;-170,7763672;283,9355469;-45,54775296;62,0587557;81,3647635;29,40625;5,7578125;2,263671875;-1,080688477;-0,160125732;0,283813477;169,1013574;-5,152207414;10,14144492;0,267773123;-0,061887909;0,106604543;0,955564186;306,3964844;933,1054688;106,7504883;-37,3863156;5,253664782;-12,81463209;-6,8359375;16,046875;45,90625;0,13684082;-1,099731445;-0,07081604;-173,3519687;58,09600964;19,37943727;0,390501987;-0,539533901;-0,228813272;0,709968911;874,0234375;377,1972656;25,22277832;-81,348911;49,75943997;-52,51000646;37,09375;22,09375;49,5;-0,690307617;-1,022827148;-0,132507324;-108,0327164;6,478059659;36,24044068;0,300433994;-0,126355757;0,304534243;0,895004208;843,75;875,4882813;-161,1328125;-344,0146803;-22,43997801;177,0760058;93,5625;90,1875;68,25;-0,311279297;-1,042602539;0,161148071;-175,9808685;51,95688772;41,60191505;-14,86797958;25,64199006;-27,1497825;64,80910615;-64,80910615;1,47618336;-1,47618336;-23,80414084;17,77323177;0,707102058;0,002584399;0,002584399;0,707102058;253,6243633;14,37934611;1132,8587;300,0737723;24,33149357;1146,850611;276,757725;21,39935787;1136,335562;338,9290113;-202,1598197;1040,249581;327,6172889;-170,894588;1021,573232;317,7568253;-296,7025252;879,611472;2,94149724;-33,76883298;995,5767409
7,365;;;0,738211135;0,005224025;0,123892122;0,663074485;1034,179688;-164,5507813;272,9492188;-46,25028202;48,69822107;80,09039267;31,6875;6,29296875;1,826171875;-1,080932617;-0,160064697;0,284057617;169,0111532;-5,161647619;10,17794172;0,269679016;-0,061784944;0,107513576;0,954932814;300,5371094;926,7578125;105,2246094;-37,49061864;-2,394606907;-20,78422453;-4,66015625;14,9609375;47,09375;0,132202148;-1,100952148;-0,071212769;-173,5196634;57,87734067;19,32782058;0,393008238;-0,537544237;-0,228497404;0,710196913;867,1875;377,9296875;36,52954102;-68,30692072;44,7931255;-56,86312939;39,25;18,6875;48,25;-0,694946289;-1,020629883;-0,13067627;-108,3362465;6,498744173;35,99383085;0,302656884;-0,12280702;0,309090817;0,893185375;848,1445313;834,9609375;-156,0058594;-346,8494976;-1,471984271;149,1475103;96,1875;86,875;63,96875;-0,319091797;-1,040893555;0,167404175;-177,0029058;51,87210258;41,17391159;-14,41043423;25,74963731;-27,23114022;64,59847264;-64,59847264;1,377894839;-1,377894839;-23,82615006;17,9656045;0,707102058;0,002584399;0,002584399;0,707102058;253,7640101;14,53782222;1132,910623;300,1953395;24,52895895;1146,934719;276,8837174;21,59078038;1136,411548;339,585416;-201,4507546;1039,437753;328,0920126;-170,1668869;1020,904079;318,5970407;-295,4596395;878,4625865;2,953342951;-33,75285458;995,5666257
7,37;;;0,738299895;0,005551558;0,124602614;0,662839825;1034,179688;-150,0244141;255,3710938;-42,59303009;26,39847379;74,5875026;33,03125;6,59375;1,711914063;-1,081298828;-0,159866333;0,283752441;168,9227928;-5,177132974;10,21556584;0,271604422;-0,06169194;0,10840081;0,954292621;304,9316406;923,828125;105,9570313;-37,23111147;-1,18930678;-22,1037722;-1,477539063;13,9453125;47,5625;0,128486633;-1,102539063;-0,071228027;-173,6836349;57,65589868;19,2775887;0,395418836;-0,535591447;-0,228223548;0,710422239;885,2539063;392,0898438;53,68041992;-51,79602356;40,13138086;-32,53054012;42,09375;15,0546875;46,90625;-0,699157715;-1,018066406;-0,128807068;-108,6282306;6,521237744;35,75248015;0,30463995;-0,119102604;0,313603322;0,891438179;847,65625;781,25;-95,15380859;-305,523617;55,51466615;114,2263546;99,8125;82,625;59,46875;-0,326812744;-1,038574219;0,173599243;-178,0280039;51,81494221;40,73521054;-13,93500917;25,84192696;-27,32993665;64,39138873;-64,39138873;1,291205409;-1,291205409;-23,84136295;18,1525512;0,707102058;0,002584399;0,002584399;0,707102058;253,904109;14,72844203;1132,964913;300,3174557;24,75601579;1147,022489;277,0102984;21,81323348;1136,490719;340,2309873;-200,7018349;1038,622765;328,5616871;-169,4004648;1020,229085;319,4017965;-294,1877291;877,322675;2,965008813;-33,73560895;995,5565721
